change_id,pr_id,repo,pr_url,created_at,tool_evidence,manifest_file,package_name,new_spec,change_type,label_primary,primary_grade,label_confidence,evidence_source,adjudication_result
samstill/company_management_backend#1::requirements.txt::pillow::version_change,samstill/company_management_backend#1,samstill/company_management_backend,https://github.com/samstill/company_management_backend/pull/1,2026-05-29T07:51:41Z,aidev_agent:copilot,requirements.txt,pillow,==12.2.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
bb-connor/arc#668::sdks/python/chio-temporal/pyproject.toml::chio-adapter-base::add,bb-connor/arc#668,bb-connor/arc,https://github.com/bb-connor/arc/pull/668,2026-05-12T14:10:55Z,aidev_agent:cursor,sdks/python/chio-temporal/pyproject.toml,chio-adapter-base,">=0.1.1,<0.2",add,P1_NONEXISTENT_PACKAGE,medium_404_now,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
bb-connor/arc#666::sdks/python/chio-airflow/pyproject.toml::chio-adapter-base::add,bb-connor/arc#666,bb-connor/arc,https://github.com/bb-connor/arc/pull/666,2026-05-12T14:09:30Z,aidev_agent:cursor,sdks/python/chio-airflow/pyproject.toml,chio-adapter-base,">=0.1.1,<0.2",add,P1_NONEXISTENT_PACKAGE,medium_404_now,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
trask/semantic-conventions-genai-orig#28::reference/scenarios/anthropic/pyproject.toml::anthropic::version_change,trask/semantic-conventions-genai-orig#28,trask/semantic-conventions-genai-orig,https://github.com/trask/semantic-conventions-genai-orig/pull/28,2026-04-29T05:30:35Z,aidev_agent:codex,reference/scenarios/anthropic/pyproject.toml,anthropic,==0.98.1,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
trask/semantic-conventions-genai-orig#28::reference/scenarios/aws-bedrock-agent/pyproject.toml::boto3::version_change,trask/semantic-conventions-genai-orig#28,trask/semantic-conventions-genai-orig,https://github.com/trask/semantic-conventions-genai-orig/pull/28,2026-04-29T05:30:35Z,aidev_agent:codex,reference/scenarios/aws-bedrock-agent/pyproject.toml,boto3,==1.43.3,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
trask/semantic-conventions-genai-orig#28::reference/scenarios/aws-bedrock/pyproject.toml::boto3::version_change,trask/semantic-conventions-genai-orig#28,trask/semantic-conventions-genai-orig,https://github.com/trask/semantic-conventions-genai-orig/pull/28,2026-04-29T05:30:35Z,aidev_agent:codex,reference/scenarios/aws-bedrock/pyproject.toml,boto3,==1.43.3,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
trask/semantic-conventions-genai-orig#28::reference/scenarios/azure-openai/pyproject.toml::openai::version_change,trask/semantic-conventions-genai-orig#28,trask/semantic-conventions-genai-orig,https://github.com/trask/semantic-conventions-genai-orig/pull/28,2026-04-29T05:30:35Z,aidev_agent:codex,reference/scenarios/azure-openai/pyproject.toml,openai,==2.34.0,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
trask/semantic-conventions-genai-orig#28::reference/scenarios/claude-agent-sdk/pyproject.toml::claude-agent-sdk::version_change,trask/semantic-conventions-genai-orig#28,trask/semantic-conventions-genai-orig,https://github.com/trask/semantic-conventions-genai-orig/pull/28,2026-04-29T05:30:35Z,aidev_agent:codex,reference/scenarios/claude-agent-sdk/pyproject.toml,claude-agent-sdk,==0.1.73,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
trask/semantic-conventions-genai-orig#28::reference/scenarios/crewai/pyproject.toml::crewai::version_change,trask/semantic-conventions-genai-orig#28,trask/semantic-conventions-genai-orig,https://github.com/trask/semantic-conventions-genai-orig/pull/28,2026-04-29T05:30:35Z,aidev_agent:codex,reference/scenarios/crewai/pyproject.toml,crewai,==1.14.4,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
trask/semantic-conventions-genai-orig#28::reference/scenarios/deepeval/pyproject.toml::langchain::version_change,trask/semantic-conventions-genai-orig#28,trask/semantic-conventions-genai-orig,https://github.com/trask/semantic-conventions-genai-orig/pull/28,2026-04-29T05:30:35Z,aidev_agent:codex,reference/scenarios/deepeval/pyproject.toml,langchain,==1.2.17,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
trask/semantic-conventions-genai-orig#28::reference/scenarios/deepeval/pyproject.toml::openai::version_change,trask/semantic-conventions-genai-orig#28,trask/semantic-conventions-genai-orig,https://github.com/trask/semantic-conventions-genai-orig/pull/28,2026-04-29T05:30:35Z,aidev_agent:codex,reference/scenarios/deepeval/pyproject.toml,openai,==2.34.0,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
trask/semantic-conventions-genai-orig#28::reference/scenarios/google-adk/pyproject.toml::google-adk::version_change,trask/semantic-conventions-genai-orig#28,trask/semantic-conventions-genai-orig,https://github.com/trask/semantic-conventions-genai-orig/pull/28,2026-04-29T05:30:35Z,aidev_agent:codex,reference/scenarios/google-adk/pyproject.toml,google-adk,==1.32.0,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
trask/semantic-conventions-genai-orig#28::reference/scenarios/google-adk/pyproject.toml::google-genai::version_change,trask/semantic-conventions-genai-orig#28,trask/semantic-conventions-genai-orig,https://github.com/trask/semantic-conventions-genai-orig/pull/28,2026-04-29T05:30:35Z,aidev_agent:codex,reference/scenarios/google-adk/pyproject.toml,google-genai,==1.75.0,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
trask/semantic-conventions-genai-orig#28::reference/scenarios/google-genai/pyproject.toml::google-genai::version_change,trask/semantic-conventions-genai-orig#28,trask/semantic-conventions-genai-orig,https://github.com/trask/semantic-conventions-genai-orig/pull/28,2026-04-29T05:30:35Z,aidev_agent:codex,reference/scenarios/google-genai/pyproject.toml,google-genai,==1.75.0,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
trask/semantic-conventions-genai-orig#28::reference/scenarios/instructor/pyproject.toml::openai::version_change,trask/semantic-conventions-genai-orig#28,trask/semantic-conventions-genai-orig,https://github.com/trask/semantic-conventions-genai-orig/pull/28,2026-04-29T05:30:35Z,aidev_agent:codex,reference/scenarios/instructor/pyproject.toml,openai,==2.34.0,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
trask/semantic-conventions-genai-orig#28::reference/scenarios/langchain/pyproject.toml::langchain::version_change,trask/semantic-conventions-genai-orig#28,trask/semantic-conventions-genai-orig,https://github.com/trask/semantic-conventions-genai-orig/pull/28,2026-04-29T05:30:35Z,aidev_agent:codex,reference/scenarios/langchain/pyproject.toml,langchain,==1.2.17,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
trask/semantic-conventions-genai-orig#28::reference/scenarios/langchain/pyproject.toml::openai::version_change,trask/semantic-conventions-genai-orig#28,trask/semantic-conventions-genai-orig,https://github.com/trask/semantic-conventions-genai-orig/pull/28,2026-04-29T05:30:35Z,aidev_agent:codex,reference/scenarios/langchain/pyproject.toml,openai,==2.34.0,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
trask/semantic-conventions-genai-orig#28::reference/scenarios/mistralai/pyproject.toml::mistralai::version_change,trask/semantic-conventions-genai-orig#28,trask/semantic-conventions-genai-orig,https://github.com/trask/semantic-conventions-genai-orig/pull/28,2026-04-29T05:30:35Z,aidev_agent:codex,reference/scenarios/mistralai/pyproject.toml,mistralai,==2.4.4,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
trask/semantic-conventions-genai-orig#28::reference/scenarios/openai-agents/pyproject.toml::openai::version_change,trask/semantic-conventions-genai-orig#28,trask/semantic-conventions-genai-orig,https://github.com/trask/semantic-conventions-genai-orig/pull/28,2026-04-29T05:30:35Z,aidev_agent:codex,reference/scenarios/openai-agents/pyproject.toml,openai,==2.34.0,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
trask/semantic-conventions-genai-orig#28::reference/scenarios/openai-agents/pyproject.toml::openai-agents::version_change,trask/semantic-conventions-genai-orig#28,trask/semantic-conventions-genai-orig,https://github.com/trask/semantic-conventions-genai-orig/pull/28,2026-04-29T05:30:35Z,aidev_agent:codex,reference/scenarios/openai-agents/pyproject.toml,openai-agents,==0.15.1,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
trask/semantic-conventions-genai-orig#28::reference/scenarios/openai-assistants/pyproject.toml::openai::version_change,trask/semantic-conventions-genai-orig#28,trask/semantic-conventions-genai-orig,https://github.com/trask/semantic-conventions-genai-orig/pull/28,2026-04-29T05:30:35Z,aidev_agent:codex,reference/scenarios/openai-assistants/pyproject.toml,openai,==2.34.0,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
trask/semantic-conventions-genai-orig#28::reference/scenarios/openai/pyproject.toml::openai::version_change,trask/semantic-conventions-genai-orig#28,trask/semantic-conventions-genai-orig,https://github.com/trask/semantic-conventions-genai-orig/pull/28,2026-04-29T05:30:35Z,aidev_agent:codex,reference/scenarios/openai/pyproject.toml,openai,==2.34.0,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
trask/semantic-conventions-genai-orig#28::reference/scenarios/pydantic-ai/pyproject.toml::pydantic-ai-slim::version_change,trask/semantic-conventions-genai-orig#28,trask/semantic-conventions-genai-orig,https://github.com/trask/semantic-conventions-genai-orig/pull/28,2026-04-29T05:30:35Z,aidev_agent:codex,reference/scenarios/pydantic-ai/pyproject.toml,pydantic-ai-slim,==1.90.0,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
